,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
754,HP5 2BN,496102,203394,12344700,215000,2005-08-12 00:00,S,1123801200.0,2005.0,338.0,46.0,41.0,60.0,16.0,52.0,118.0,5.0,51.721073,-0.610167,E00089789
755,HA2 9UB,513277,187361,13871292,175500,2007-10-04 00:00,F,1191452400.0,2007.0,302.0,35.0,47.0,36.0,2.0,37.0,111.0,34.0,51.573738,-0.366798,E00011030
756,UB4 8QS,509999,182201,4560622,84950,1999-04-23 00:00,T,924822000.0,1999.0,289.0,51.0,51.0,38.0,6.0,34.0,68.0,41.0,51.528016,-0.415713,E00012080
757,LU3 2BU,507866,225434,3401382,37000,1998-07-15 00:00,S,900457200.0,1998.0,212.0,96.0,23.0,20.0,19.0,18.0,22.0,14.0,51.917006,-0.433102,E00079602
758,UB8 3SA,505951,181670,7644751,155000,2002-12-12 00:00,S,1039651200.0,2002.0,333.0,56.0,52.0,51.0,17.0,49.0,87.0,21.0,51.524008,-0.474218,E00012016
759,W13 0HG,516403,181636,4902823,148000,1999-08-24 00:00,F,935449200.0,1999.0,225.0,26.0,19.0,17.0,0.0,27.0,106.0,30.0,51.521656,-0.323624,E00006022
760,EN3 7WL,536202,196758,17621237,136000,2012-11-05 00:00,F,1352073600.0,2012.0,176.0,34.0,19.0,18.0,0.0,15.0,53.0,37.0,51.653218,-0.032525,E00171164
761,EN3 7WL,536202,196758,12609870,203950,2006-05-23 00:00,F,1148338800.0,2006.0,176.0,34.0,19.0,18.0,0.0,15.0,53.0,37.0,51.653218,-0.032525,E00171164
762,DA1 2QN,553625,173276,6365312,112000,2001-08-10 00:00,S,997398000.0,2001.0,322.0,92.0,60.0,66.0,9.0,29.0,48.0,18.0,51.437655,0.208863,E00122681
763,KT9 2SP,517400,163202,20747347,675000,2015-07-24 00:00,D,1437692400.0,2015.0,354.0,52.0,48.0,65.0,11.0,40.0,114.0,24.0,51.355771,-0.315367,E00014850
764,UB6 9LP,514198,182925,12997657,269950,2006-07-14 00:00,S,1152831600.0,2006.0,209.0,39.0,15.0,35.0,7.0,24.0,73.0,16.0,51.533691,-0.354974,E00006337
765,SL1 6JN,494028,181147,14289119,130000,2007-09-21 00:00,S,1190329200.0,2007.0,389.0,47.0,50.0,40.0,12.0,48.0,149.0,43.0,51.521424,-0.646147,E00083310
766,RM1 4RD,550652,190379,12146416,245000,2005-04-28 00:00,S,1114642800.0,2005.0,291.0,65.0,55.0,66.0,11.0,30.0,53.0,11.0,51.592085,0.174173,E00011658
767,NW2 5JR,523118,184464,18362329,445000,2013-09-26 00:00,F,1380150000.0,2013.0,243.0,79.0,18.0,21.0,3.0,23.0,78.0,21.0,51.545676,-0.225898,E00002417
768,KT7 0PT,515638,167571,9707070,172000,2003-10-15 00:00,S,1066172400.0,2003.0,203.0,20.0,16.0,19.0,4.0,21.0,109.0,14.0,51.3954,-0.339254,E00154822
769,KT6 6PN,518028,166647,13369801,1100000,2006-07-28 00:00,D,1154041200.0,2006.0,374.0,38.0,16.0,27.0,2.0,44.0,177.0,70.0,51.386604,-0.30521,E00015081
770,TW3 4BG,513780,176788,21860572,290000,2016-03-31 00:00,F,1459378800.0,2016.0,266.0,41.0,17.0,19.0,1.0,16.0,123.0,49.0,51.478617,-0.362976,E00013069
771,CR7 8DB,532078,169292,455302,67000,1995-09-19 00:00,T,811465200.0,1995.0,168.0,37.0,25.0,30.0,1.0,16.0,38.0,21.0,51.407138,-0.1019,E00005755
772,CR7 8DB,532078,169292,14014666,230000,2007-03-30 00:00,T,1175209200.0,2007.0,168.0,37.0,25.0,30.0,1.0,16.0,38.0,21.0,51.407138,-0.1019,E00005755
773,LU1 3PT,509321,220494,3117865,54000,1998-06-26 00:00,T,898815600.0,1998.0,318.0,48.0,39.0,40.0,5.0,50.0,92.0,44.0,51.872343,-0.413534,E00079818
774,RM6 6RH,548466,188265,19785940,352500,2014-01-31 00:00,S,1391126400.0,2014.0,324.0,52.0,46.0,53.0,10.0,33.0,87.0,43.0,51.573717,0.141015,E00000151
775,SE3 8RS,541439,176974,8403134,179000,2002-06-07 00:00,S,1023404400.0,2002.0,359.0,116.0,29.0,31.0,4.0,32.0,115.0,32.0,51.474055,0.03514,E00176496
776,EN6 3PS,522063,201517,3442476,71000,1998-07-23 00:00,F,901148400.0,1998.0,194.0,37.0,36.0,29.0,9.0,23.0,45.0,15.0,51.699133,-0.235154,E00119764
777,SE5 8DF,533377,175872,5928878,112000,2000-02-01 00:00,F,949363200.0,2000.0,279.0,20.0,21.0,17.0,4.0,15.0,189.0,13.0,51.465912,-0.081912,E00020377
778,SE5 8DF,533377,175872,18937132,838000,2013-05-17 00:00,T,1368745200.0,2013.0,279.0,20.0,21.0,17.0,4.0,15.0,189.0,13.0,51.465912,-0.081912,E00020377
779,HP9 2QH,496286,191504,17544689,2350000,2011-11-25 00:00,D,1322179200.0,2011.0,275.0,22.0,13.0,33.0,5.0,27.0,164.0,11.0,51.614123,-0.610836,E00089784
780,LU4 0XT,504223,224088,3406763,28000,1998-01-15 00:00,F,884822400.0,1998.0,226.0,39.0,49.0,34.0,8.0,26.0,54.0,16.0,51.90561,-0.48647,E00079696
781,SL9 8NT,500200,189899,7654239,661000,2002-06-13 00:00,D,1023922800.0,2002.0,286.0,18.0,25.0,44.0,5.0,24.0,163.0,7.0,51.599032,-0.554727,E00089569
782,NW3 4UY,527349,184920,6924585,105000,2001-04-09 00:00,F,986770800.0,2001.0,139.0,6.0,7.0,3.0,5.0,8.0,104.0,6.0,51.548809,-0.164751,E00004135
783,N20 0RN,527767,193427,112626,89000,1995-03-24 00:00,S,796003200.0,1995.0,202.0,35.0,28.0,23.0,3.0,14.0,71.0,28.0,51.625164,-0.155633,E00001325
784,CR0 1HU,532796,164692,19302023,235000,2014-09-11 00:00,F,1410390000.0,2014.0,242.0,25.0,33.0,34.0,1.0,33.0,102.0,14.0,51.365848,-0.093868,E00005220
785,SM2 7PQ,524467,162647,4610240,280000,1999-03-16 00:00,D,921542400.0,1999.0,323.0,43.0,27.0,51.0,5.0,33.0,143.0,21.0,51.349272,-0.214122,E00020700
786,CM7 3HW,575925,223056,11845252,200000,2005-04-25 00:00,T,1114383600.0,2005.0,342.0,55.0,56.0,55.0,12.0,58.0,56.0,50.0,51.878353,0.5544,E00108517
787,LU1 4AN,505714,219383,9301778,365000,2003-07-25 00:00,D,1059087600.0,2003.0,248.0,37.0,30.0,40.0,16.0,36.0,78.0,11.0,51.862998,-0.466291,E00088646
788,SE5 8RF,532987,176318,3043743,450000,1998-07-20 00:00,T,900889200.0,1998.0,336.0,22.0,14.0,24.0,2.0,50.0,212.0,12.0,51.470208,-0.086728,E00019698
789,SE1 2BB,533974,179875,12776868,475000,2006-10-26 00:00,F,1161817200.0,2006.0,251.0,3.0,5.0,8.0,0.0,19.0,198.0,18.0,51.50194,-0.071178,E00020261
790,SW4 6HR,529381,175958,19693019,350000,2014-10-15 00:00,F,1413327600.0,2014.0,326.0,19.0,14.0,31.0,3.0,20.0,218.0,21.0,51.467808,-0.138747,E00015334
791,HA4 7NP,508628,188227,10487745,491000,2004-09-09 00:00,D,1094684400.0,2004.0,266.0,37.0,25.0,42.0,17.0,36.0,88.0,21.0,51.582443,-0.433609,E00012625
792,CR2 6NN,531898,164081,20450020,250000,2015-11-30 00:00,F,1448841600.0,2015.0,316.0,79.0,22.0,36.0,3.0,28.0,129.0,19.0,51.360493,-0.106946,E00005816
793,BR6 7AB,543489,164906,254035,52000,1995-04-28 00:00,F,799023600.0,1995.0,475.0,98.0,44.0,71.0,9.0,48.0,176.0,29.0,51.365091,0.059741,E00003670
794,CR3 6PF,534094,156004,9006110,245000,2003-02-28 00:00,S,1046390400.0,2003.0,279.0,60.0,43.0,39.0,4.0,42.0,72.0,19.0,51.287384,-0.078418,E00157305
795,CR5 1SG,531372,157598,16353898,130000,2010-11-30 00:00,T,1291075200.0,2010.0,215.0,75.0,35.0,31.0,10.0,23.0,27.0,14.0,51.302353,-0.116886,E00005085
796,EN8 0EW,535617,203039,3602146,128000,1998-10-13 00:00,D,908233200.0,1998.0,261.0,72.0,50.0,40.0,8.0,27.0,47.0,17.0,51.709702,-0.038571,E00118397
797,W1J 5DT,528592,180364,2028108,250000,1997-12-15 00:00,F,882144000.0,1997.0,234.0,11.0,8.0,13.0,0.0,13.0,139.0,50.0,51.507499,-0.148831,E00024119
798,GU2 9NP,498772,151409,121381,66000,1995-08-09 00:00,T,807922800.0,1995.0,213.0,37.0,28.0,33.0,4.0,45.0,54.0,12.0,51.253304,-0.586055,E00155512
799,KT3 6DL,521663,167946,15842068,335000,2009-09-10 00:00,T,1252537200.0,2009.0,262.0,42.0,27.0,30.0,4.0,21.0,90.0,48.0,51.397512,-0.252552,E00015010
800,W14 8NJ,524947,178655,15415940,176250,2008-03-20 00:00,F,1205971200.0,2008.0,123.0,16.0,16.0,11.0,0.0,5.0,58.0,17.0,51.493145,-0.201273,E00175099
801,CR0 3BD,530735,167460,15240482,200000,2008-01-04 00:00,S,1199404800.0,2008.0,278.0,30.0,40.0,39.0,3.0,37.0,92.0,37.0,51.391128,-0.122399,E00005864
802,RM2 5DH,552503,189272,12035573,234000,2005-12-16 00:00,T,1134691200.0,2005.0,268.0,51.0,49.0,49.0,7.0,24.0,74.0,14.0,51.581679,0.199646,E00011745
803,E14 3EN,538705,178629,10385608,240000,2004-10-11 00:00,T,1097449200.0,2004.0,239.0,15.0,6.0,13.0,3.0,26.0,154.0,22.0,51.489604,-0.00355,E00167081
804,EN5 1RP,525912,195863,6175879,155000,2000-11-17 00:00,F,974419200.0,2000.0,226.0,33.0,22.0,28.0,0.0,22.0,102.0,19.0,51.647483,-0.18154,E00001334
805,HP9 1ST,493487,191790,21862277,837500,2016-10-24 00:00,D,1477263600.0,2016.0,251.0,22.0,14.0,46.0,2.0,19.0,137.0,11.0,51.617182,-0.651114,E00089808
806,CR7 8EH,532224,169868,13294756,249950,2006-03-30 00:00,S,1143673200.0,2006.0,213.0,30.0,23.0,33.0,5.0,29.0,68.0,25.0,51.412423,-0.100114,E00005786
807,HA1 1TA,515478,188921,520985,51000,1995-12-21 00:00,F,819504000.0,1995.0,356.0,29.0,28.0,36.0,4.0,49.0,164.0,46.0,51.587311,-0.334561,E00010920
808,DA1 4RP,551473,175018,14903904,238995,2007-09-26 00:00,S,1190761200.0,2007.0,288.0,68.0,54.0,44.0,19.0,36.0,46.0,21.0,51.453886,0.178671,E00001841
809,BR6 9TD,545189,165408,10347496,330000,2004-07-12 00:00,T,1089586800.0,2004.0,277.0,19.0,38.0,57.0,6.0,30.0,113.0,14.0,51.369179,0.084363,E00003668
810,RH2 8NN,522164,147004,21432247,740000,2016-08-17 00:00,D,1471388400.0,2016.0,261.0,34.0,27.0,43.0,10.0,29.0,110.0,8.0,51.209187,-0.252517,E00155706
811,SL6 7NZ,487950,182155,8548803,136000,2002-03-15 00:00,F,1016150400.0,2002.0,240.0,25.0,26.0,33.0,11.0,19.0,111.0,15.0,51.531463,-0.733475,E00083445
812,SW6 2LE,525874,176344,5113848,204950,2000-09-18 00:00,F,969231600.0,2000.0,245.0,22.0,6.0,19.0,1.0,25.0,160.0,12.0,51.472003,-0.188973,E00009705
813,ME7 3QT,579369,164225,15048901,223000,2008-12-19 00:00,S,1229644800.0,2008.0,254.0,24.0,45.0,51.0,12.0,34.0,81.0,7.0,51.348463,0.573858,E00081141
814,ME1 3JS,573049,166690,129821,45000,1995-06-09 00:00,T,802652400.0,1995.0,228.0,41.0,35.0,35.0,9.0,38.0,60.0,10.0,51.372933,0.484847,E00081528
815,CR0 2LD,532719,167646,13200378,209000,2006-11-22 00:00,T,1164153600.0,2006.0,220.0,44.0,49.0,25.0,3.0,23.0,45.0,31.0,51.39234,-0.093831,E00005550
816,RM6 4EJ,547363,187661,2548143,74250,1997-06-19 00:00,T,866674800.0,1997.0,278.0,59.0,27.0,35.0,4.0,27.0,94.0,32.0,51.56857,0.124842,E00018443
817,UB3 1QL,508923,179347,6236316,147000,2001-09-27 00:00,T,1001545200.0,2001.0,294.0,74.0,46.0,41.0,11.0,24.0,59.0,39.0,51.502564,-0.432099,E00012398
818,UB6 7QF,515898,184952,19884681,336000,2014-10-22 00:00,T,1413932400.0,2014.0,305.0,45.0,35.0,34.0,8.0,31.0,93.0,59.0,51.551562,-0.329809,E00006528
819,HA3 6SF,514408,192962,18989438,750000,2013-03-04 00:00,D,1362355200.0,2013.0,107.0,12.0,16.0,20.0,5.0,13.0,33.0,8.0,51.623857,-0.348696,E00010743
820,KT7 0EN,516191,166348,16905075,250000,2010-10-01 00:00,F,1285887600.0,2010.0,274.0,18.0,20.0,33.0,0.0,28.0,163.0,12.0,51.384295,-0.331695,E00154808
821,AL1 5AX,516858,205904,8097357,115000,2002-01-14 00:00,F,1010966400.0,2002.0,231.0,60.0,32.0,44.0,8.0,24.0,57.0,6.0,51.739649,-0.308964,E00120275
822,SW6 4DU,524734,176577,5807214,170000,2000-03-01 00:00,F,951868800.0,2000.0,216.0,9.0,11.0,19.0,2.0,21.0,127.0,27.0,51.474405,-0.205409,E00009786
823,SM4 4BQ,524241,167754,6753925,214000,2001-08-17 00:00,T,998002800.0,2001.0,288.0,41.0,36.0,50.0,16.0,33.0,87.0,25.0,51.395228,-0.215581,E00017014
824,W11 4TN,523855,180178,13046915,75000,2006-06-27 00:00,F,1151362800.0,2006.0,276.0,63.0,34.0,30.0,7.0,24.0,74.0,44.0,51.506969,-0.216781,E00009746
825,ME3 8DF,575498,175042,19666798,675000,2014-09-05 00:00,D,1409871600.0,2014.0,180.0,33.0,32.0,25.0,11.0,22.0,50.0,7.0,51.447162,0.524095,E00081240
826,UB8 3UL,506397,181569,6067012,73950,2000-08-25 00:00,F,967158000.0,2000.0,156.0,28.0,24.0,17.0,1.0,14.0,51.0,21.0,51.523025,-0.467822,E00012709
827,SW4 8DF,529951,173778,18969069,425000,2013-09-23 00:00,F,1379890800.0,2013.0,267.0,46.0,34.0,38.0,3.0,29.0,81.0,36.0,51.448087,-0.131346,E00015951
828,AL3 8RB,505872,216235,5621296,69995,2000-02-18 00:00,S,950832000.0,2000.0,230.0,58.0,48.0,40.0,15.0,26.0,32.0,11.0,51.83471,-0.464843,E00119034
829,EN3 6GX,537356,198721,5194736,104000,2000-11-03 00:00,F,973209600.0,2000.0,369.0,48.0,59.0,54.0,2.0,46.0,124.0,36.0,51.670576,-0.01504,E00007170
830,CM7 5RR,575460,224657,4312165,56000,1999-02-19 00:00,T,919382400.0,1999.0,261.0,73.0,43.0,60.0,16.0,29.0,22.0,18.0,51.892843,0.548521,E00108475
831,CR0 7NT,536507,166636,13850165,180000,2007-03-02 00:00,F,1172793600.0,2007.0,209.0,59.0,28.0,39.0,3.0,24.0,50.0,6.0,51.382366,-0.039808,E00005650
832,NW7 1HQ,523859,191354,9419072,219950,2003-11-13 00:00,F,1068681600.0,2003.0,248.0,21.0,26.0,29.0,2.0,33.0,118.0,19.0,51.607408,-0.21282,E00174898
833,W13 9TT,516546,179585,2274132,142000,1997-07-04 00:00,T,867970800.0,1997.0,219.0,11.0,16.0,23.0,4.0,25.0,128.0,12.0,51.50321,-0.322183,E00006512
834,E11 2LP,541108,187854,6970135,250000,2001-04-20 00:00,T,987721200.0,2001.0,248.0,34.0,36.0,22.0,4.0,21.0,115.0,16.0,51.571903,0.034731,E00019071
835,HP1 2DG,503391,206599,5462568,76950,2000-10-13 00:00,F,971391600.0,2000.0,206.0,22.0,27.0,40.0,6.0,30.0,73.0,8.0,51.74854,-0.503778,E00118798
836,LU4 8LX,507259,222943,15657259,152000,2008-02-29 00:00,S,1204243200.0,2008.0,418.0,107.0,66.0,56.0,9.0,41.0,76.0,63.0,51.894717,-0.442699,E00079807
837,SM1 2HU,524736,164484,19851285,315000,2014-08-21 00:00,T,1408575600.0,2014.0,263.0,50.0,38.0,43.0,12.0,22.0,84.0,14.0,51.365732,-0.209631,E00020931
838,NW1 6BL,527618,182294,3503298,160000,1998-08-03 00:00,F,902098800.0,1998.0,193.0,9.0,11.0,13.0,0.0,8.0,132.0,20.0,51.525149,-0.161825,E00023511
839,NW1 6BL,527618,182294,16043450,340000,2009-06-11 00:00,F,1244674800.0,2009.0,193.0,9.0,11.0,13.0,0.0,8.0,132.0,20.0,51.525149,-0.161825,E00023511
840,SW6 3TN,525629,176504,15941440,2650000,2009-12-23 00:00,T,1261526400.0,2009.0,295.0,21.0,12.0,26.0,1.0,29.0,183.0,23.0,51.473497,-0.192542,E00009637
841,KT4 8PB,523702,165756,8464012,186500,2002-08-30 00:00,T,1030662000.0,2002.0,327.0,54.0,40.0,49.0,18.0,34.0,99.0,33.0,51.377389,-0.224034,E00021112
842,LU3 3RF,508317,226413,20880792,262500,2015-07-21 00:00,S,1437433200.0,2015.0,203.0,35.0,30.0,36.0,11.0,19.0,59.0,13.0,51.925734,-0.426181,E00079440
843,HA8 6LH,519115,191564,11359941,145000,2005-12-09 00:00,F,1134086400.0,2005.0,254.0,41.0,17.0,28.0,4.0,27.0,108.0,29.0,51.610308,-0.281193,E00010613
844,EN6 5JX,526606,201171,8137585,234000,2002-04-04 00:00,S,1017874800.0,2002.0,251.0,50.0,33.0,39.0,11.0,36.0,69.0,13.0,51.695019,-0.169593,E00119733
845,HA1 3PR,515298,185828,19842917,540000,2014-12-05 00:00,S,1417737600.0,2014.0,324.0,45.0,21.0,34.0,7.0,31.0,143.0,43.0,51.55955,-0.338187,E00010719
846,GU3 3DL,495927,150788,13052269,188500,2006-05-05 00:00,T,1146783600.0,2006.0,270.0,53.0,33.0,40.0,10.0,38.0,88.0,8.0,51.248225,-0.627018,E00155573
847,ME7 3PY,578831,164822,3463458,47250,1998-07-03 00:00,S,899420400.0,1998.0,211.0,32.0,40.0,47.0,10.0,28.0,52.0,2.0,51.354327,0.56689,E00081157
848,NW3 7SS,525483,185834,15596777,510000,2008-05-30 00:00,F,1212102000.0,2008.0,231.0,7.0,8.0,16.0,1.0,14.0,168.0,17.0,51.557441,-0.191323,E00004352
849,CM1 3GH,569834,206037,10945283,135000,2004-01-15 00:00,F,1074124800.0,2004.0,260.0,33.0,28.0,43.0,3.0,46.0,87.0,20.0,51.727327,0.457696,E00170983
850,NW1 9AU,529981,184648,14384324,236000,2007-11-09 00:00,F,1194566400.0,2007.0,241.0,43.0,26.0,22.0,0.0,33.0,101.0,16.0,51.545765,-0.126914,E00004279
851,SW6 6DS,524047,176563,10200600,930000,2004-01-16 00:00,S,1074211200.0,2004.0,250.0,22.0,8.0,20.0,0.0,22.0,158.0,20.0,51.47443,-0.215286,E00009602
852,SW6 6DS,524047,176563,1215038,375000,1996-12-20 00:00,T,851040000.0,1996.0,250.0,22.0,8.0,20.0,0.0,22.0,158.0,20.0,51.47443,-0.215286,E00009602
853,E14 2DR,538752,180712,10534998,325000,2004-06-01 00:00,F,1086044400.0,2004.0,277.0,15.0,4.0,11.0,1.0,19.0,205.0,22.0,51.50831,-0.002055,E00167146
854,EN8 8TZ,536282,201629,4421941,85000,1999-04-23 00:00,T,924822000.0,1999.0,240.0,74.0,55.0,40.0,3.0,19.0,34.0,15.0,51.696871,-0.029503,E00118532
855,TN4 9PT,558513,140755,15137732,350000,2008-02-29 00:00,S,1204243200.0,2008.0,290.0,41.0,40.0,47.0,4.0,39.0,112.0,7.0,51.144118,0.264705,E00126072
856,HP6 5HG,496314,198654,19726645,320000,2014-05-21 00:00,F,1400626800.0,2014.0,233.0,41.0,18.0,32.0,2.0,19.0,106.0,15.0,51.678413,-0.608422,E00089633
857,EN2 8DB,532030,196757,14461928,211000,2007-04-30 00:00,F,1177887600.0,2007.0,198.0,41.0,17.0,32.0,3.0,18.0,70.0,17.0,51.654184,-0.093216,E00007296
858,LU7 4UU,493186,224216,20960928,189995,2015-04-16 00:00,T,1429138800.0,2015.0,233.0,26.0,29.0,46.0,13.0,31.0,80.0,8.0,51.908668,-0.646761,E00171399
859,BR4 9PD,538002,165807,13849317,399950,2007-10-31 00:00,S,1193788800.0,2007.0,317.0,30.0,44.0,70.0,7.0,52.0,95.0,19.0,51.374555,-0.018661,E00004088
860,AL7 4TU,523729,211230,13618929,186950,2006-12-20 00:00,F,1166572800.0,2006.0,240.0,9.0,14.0,31.0,5.0,23.0,142.0,16.0,51.786039,-0.207595,E00173225
861,LU5 5HQ,501878,224480,11076489,119995,2004-08-20 00:00,T,1092956400.0,2004.0,258.0,73.0,59.0,48.0,12.0,28.0,26.0,12.0,51.909548,-0.520386,E00088935
862,GU9 0NU,484742,148755,7281625,207000,2001-06-29 00:00,D,993769200.0,2001.0,254.0,32.0,33.0,40.0,8.0,40.0,95.0,6.0,51.231709,-0.787669,E00157507
863,CM7 5FH,575730,224620,21002845,175000,2015-01-30 00:00,S,1422576000.0,2015.0,231.0,48.0,44.0,50.0,7.0,34.0,35.0,13.0,51.892427,0.552364,E00108493
864,SL6 2DB,490147,178752,364640,175000,1995-11-30 00:00,S,817689600.0,1995.0,308.0,55.0,35.0,44.0,9.0,28.0,118.0,19.0,51.501122,-0.703629,E00083512
865,BR5 3HH,547325,168885,15695999,192000,2009-10-23 00:00,S,1256252400.0,2009.0,201.0,58.0,35.0,31.0,1.0,22.0,46.0,8.0,51.399872,0.116467,E00003540
866,BR5 3HH,547325,168885,11083415,162500,2004-03-19 00:00,S,1079654400.0,2004.0,201.0,58.0,35.0,31.0,1.0,22.0,46.0,8.0,51.399872,0.116467,E00003540
867,SL3 7EF,500526,179401,9366825,302500,2003-10-14 00:00,T,1066086000.0,2003.0,269.0,45.0,37.0,37.0,10.0,28.0,89.0,23.0,51.504613,-0.55309,E00083318
868,IG6 3TG,546418,192104,8538300,159995,2002-11-14 00:00,T,1037232000.0,2002.0,235.0,91.0,35.0,27.0,9.0,19.0,39.0,15.0,51.608738,0.113069,E00018727
869,LU7 2RQ,491289,225305,18243689,395000,2012-02-10 00:00,D,1328832000.0,2012.0,247.0,39.0,28.0,37.0,2.0,38.0,95.0,8.0,51.918789,-0.67407,E00088792
870,HA7 2SF,516943,191614,20580053,182500,2015-03-27 00:00,F,1427414400.0,2015.0,167.0,33.0,13.0,26.0,3.0,20.0,63.0,9.0,51.611212,-0.312528,E00011122
871,GU4 8LR,501856,146988,18369727,240000,2013-03-13 00:00,F,1363132800.0,2013.0,222.0,58.0,30.0,21.0,4.0,32.0,68.0,9.0,51.213067,-0.543147,E00155464
872,NW9 8JH,520340,187611,1388696,185000,1996-06-05 00:00,D,833929200.0,1996.0,314.0,54.0,35.0,37.0,5.0,40.0,110.0,33.0,51.574513,-0.264894,E00003003
873,RM3 8PW,554280,191109,6476738,159000,2001-11-16 00:00,T,1005868800.0,2001.0,391.0,81.0,79.0,58.0,13.0,51.0,84.0,25.0,51.597709,0.226108,E00011477
874,HP1 3EJ,505533,207896,12411555,78000,2005-01-25 00:00,F,1106611200.0,2005.0,270.0,29.0,39.0,48.0,6.0,35.0,102.0,11.0,51.759797,-0.472253,E00118869
875,ME1 2JZ,574520,167465,12096727,142000,2005-09-05 00:00,T,1125874800.0,2005.0,203.0,71.0,30.0,37.0,3.0,14.0,43.0,5.0,51.379426,0.50677,E00081446
876,EN2 0RT,531995,197670,8562345,150000,2002-04-30 00:00,F,1020121200.0,2002.0,415.0,52.0,51.0,56.0,15.0,45.0,174.0,22.0,51.662345,-0.093018,E00007628
877,EN2 0RT,531995,197670,7895962,132500,2002-01-28 00:00,F,1012176000.0,2002.0,415.0,52.0,51.0,56.0,15.0,45.0,174.0,22.0,51.662345,-0.093018,E00007628
878,CR2 7LS,534794,163366,1488048,103000,1996-08-29 00:00,S,841273200.0,1996.0,241.0,46.0,41.0,35.0,10.0,30.0,70.0,9.0,51.353389,-0.065647,E00005597
879,SE1 3DP,533535,179591,21022476,532500,2015-06-22 00:00,F,1434927600.0,2015.0,460.0,24.0,19.0,39.0,3.0,40.0,301.0,34.0,51.499492,-0.077607,E00020044
880,SE1 3DP,533535,179591,4971201,226400,1999-07-30 00:00,F,933289200.0,1999.0,460.0,24.0,19.0,39.0,3.0,40.0,301.0,34.0,51.499492,-0.077607,E00020044
881,BR5 1NH,544298,168213,16791717,399950,2010-04-01 00:00,S,1270076400.0,2010.0,264.0,22.0,34.0,52.0,9.0,29.0,105.0,13.0,51.394611,0.072711,E00003964
882,E12 6TT,541719,184894,14631603,250000,2007-12-17 00:00,T,1197849600.0,2007.0,274.0,52.0,38.0,29.0,0.0,33.0,79.0,43.0,51.545171,0.042336,E00018115
883,LU5 5QA,503341,224792,2840264,47500,1997-09-19 00:00,S,874623600.0,1997.0,226.0,27.0,53.0,46.0,8.0,39.0,43.0,10.0,51.912074,-0.499033,E00088849
884,SM4 6EG,526903,167653,1703064,199500,1996-10-23 00:00,D,846025200.0,1996.0,249.0,54.0,31.0,24.0,3.0,31.0,77.0,29.0,51.393703,-0.177275,E00017410
885,SE4 1XY,536880,175394,7596157,185000,2002-04-05 00:00,F,1017961200.0,2002.0,221.0,19.0,10.0,19.0,5.0,28.0,132.0,8.0,51.460978,-0.031072,E00016575
886,NW9 0EL,519827,189588,2991565,112000,1998-05-15 00:00,T,895186800.0,1998.0,322.0,78.0,34.0,28.0,8.0,22.0,105.0,47.0,51.592441,-0.271458,E00002868
887,W11 1JA,524679,181216,799635,37000,1996-06-28 00:00,F,835916400.0,1996.0,229.0,26.0,18.0,17.0,2.0,33.0,106.0,27.0,51.516117,-0.204548,E00014180
888,W11 1JA,524679,181216,12900708,375000,2006-05-09 00:00,F,1147129200.0,2006.0,229.0,26.0,18.0,17.0,2.0,33.0,106.0,27.0,51.516117,-0.204548,E00014180
889,CM4 0AG,564610,199738,19533144,399995,2014-12-11 00:00,T,1418256000.0,2014.0,250.0,78.0,40.0,48.0,3.0,21.0,46.0,14.0,51.672298,0.379128,E00109018
890,SE4 1QG,537334,175977,19238444,405000,2014-04-04 00:00,F,1396566000.0,2014.0,222.0,22.0,17.0,24.0,2.0,23.0,119.0,15.0,51.466232,-0.024281,E00016225
891,RH1 6SB,527757,149923,11951727,177000,2005-03-31 00:00,F,1112223600.0,2005.0,210.0,14.0,33.0,36.0,3.0,24.0,85.0,15.0,51.234226,-0.171495,E00170385
892,SS7 4PL,577699,188948,2519775,67000,1997-08-04 00:00,D,870649200.0,1997.0,260.0,76.0,39.0,49.0,19.0,22.0,37.0,18.0,51.571395,0.562766,E00109352
893,AL9 7DS,523105,205376,123190,55000,1995-04-07 00:00,F,797209200.0,1995.0,220.0,53.0,31.0,29.0,4.0,30.0,53.0,20.0,51.733613,-0.21875,E00121685
894,CM2 8AN,570759,204415,10010358,140000,2003-06-13 00:00,S,1055458800.0,2003.0,221.0,31.0,54.0,46.0,9.0,30.0,48.0,3.0,51.712531,0.470256,E00109515
895,SE1 8LD,531613,179911,13376500,249950,2006-12-06 00:00,F,1165363200.0,2006.0,263.0,10.0,10.0,15.0,2.0,20.0,191.0,15.0,51.502992,-0.105229,E00019793
896,SE9 3LN,544039,172192,12215307,245000,2005-03-18 00:00,S,1111104000.0,2005.0,214.0,37.0,38.0,33.0,9.0,30.0,62.0,5.0,51.430431,0.070606,E00007964
897,KT9 2RJ,517356,164491,7167614,185000,2001-08-22 00:00,S,998434800.0,2001.0,277.0,50.0,55.0,47.0,11.0,39.0,61.0,14.0,51.367366,-0.315574,E00014815
898,ME7 2ST,578791,169109,6095433,45950,2000-06-29 00:00,T,962233200.0,2000.0,382.0,50.0,77.0,77.0,20.0,61.0,80.0,17.0,51.392865,0.568501,E00081083
