,postcode,easting,northing,Unnamed: 0,price,date,type,seconds,years,QS501EW_0,QS501EW_1,QS501EW_2,QS501EW_3,QS501EW_4,QS501EW_5,QS501EW_6,QS501EW_7,lat,lon,oa
1553,IG7 4NJ,546213,192499,12679557,187000,2006-07-21 00:00,T,1153436400.0,2006.0,286.0,82.0,53.0,45.0,7.0,36.0,47.0,16.0,51.61234,0.110275,E00018716
1554,CR4 1EE,529217,168568,8299346,189950,2002-08-23 00:00,T,1030057200.0,2002.0,316.0,54.0,56.0,44.0,14.0,39.0,72.0,37.0,51.401433,-0.143801,E00017270
1555,SL9 0BA,500528,191096,3921148,210000,1999-10-25 00:00,D,940806000.0,1999.0,284.0,24.0,44.0,59.0,13.0,34.0,97.0,13.0,51.609732,-0.54965,E00089592
1556,TW5 9AD,511963,176672,3642658,113000,1998-04-06 00:00,S,891817200.0,1998.0,268.0,48.0,36.0,32.0,7.0,26.0,82.0,37.0,51.477937,-0.389166,E00013051
1557,SM5 1NZ,527702,166293,17461170,215000,2011-12-09 00:00,T,1323388800.0,2011.0,222.0,37.0,39.0,45.0,12.0,31.0,46.0,12.0,51.38133,-0.166386,E00021105
1558,CR0 7UA,536331,166953,8041003,257000,2002-11-26 00:00,S,1038268800.0,2002.0,274.0,45.0,47.0,37.0,12.0,38.0,81.0,14.0,51.385256,-0.042214,E00004927
1559,EN1 2AZ,533230,196077,6867973,86000,2001-05-18 00:00,F,990140400.0,2001.0,305.0,105.0,21.0,28.0,6.0,27.0,93.0,25.0,51.647739,-0.07575,E00006978
1560,EN1 2AZ,533230,196077,4280896,65000,1999-09-24 00:00,F,938127600.0,1999.0,305.0,105.0,21.0,28.0,6.0,27.0,93.0,25.0,51.647739,-0.07575,E00006978
1561,SW2 4JL,530203,173790,2577536,85000,1997-11-05 00:00,F,878688000.0,1997.0,386.0,27.0,23.0,27.0,4.0,45.0,225.0,35.0,51.448137,-0.127717,E00015244
1562,SM3 9TN,524474,164794,17597099,140000,2011-11-29 00:00,F,1322524800.0,2011.0,268.0,38.0,43.0,44.0,7.0,43.0,75.0,18.0,51.368566,-0.213285,E00020692
1563,DA9 9PX,557467,174593,10515216,125000,2004-04-26 00:00,F,1082934000.0,2004.0,166.0,18.0,38.0,30.0,3.0,28.0,37.0,12.0,51.448426,0.264592,E00122718
1564,CM2 8SD,571278,202788,15426466,190000,2008-09-30 00:00,T,1222729200.0,2008.0,189.0,77.0,35.0,33.0,6.0,19.0,14.0,5.0,51.697785,0.476949,E00109483
1565,SW4 9PU,529755,174773,4097444,184950,1999-02-18 00:00,F,919296000.0,1999.0,265.0,9.0,11.0,9.0,1.0,21.0,193.0,21.0,51.457074,-0.1338,E00015292
1566,E16 2RX,543981,180018,18365813,230000,2013-08-27 00:00,F,1377558000.0,2013.0,241.0,17.0,13.0,20.0,1.0,24.0,125.0,41.0,51.50068,0.07278,E00175001
1567,SL2 4FD,498164,184366,16251747,200000,2009-08-28 00:00,F,1251414000.0,2009.0,237.0,55.0,33.0,39.0,7.0,29.0,70.0,4.0,51.549647,-0.585715,E00089973
1568,SL3 7RX,499757,179333,7238522,345000,2001-10-05 00:00,D,1002236400.0,2001.0,360.0,53.0,46.0,49.0,3.0,50.0,121.0,38.0,51.504236,-0.564154,E00083329
1569,TW7 5JE,516155,177092,10572520,180000,2004-12-01 00:00,F,1101859200.0,2004.0,247.0,29.0,21.0,25.0,3.0,26.0,102.0,41.0,51.480867,-0.328692,E00013287
1570,IG8 9LU,538742,191283,6428874,40500,2001-08-22 00:00,T,998434800.0,2001.0,315.0,58.0,39.0,45.0,6.0,45.0,104.0,18.0,51.603304,0.001994,E00022027
1571,W12 9EP,522285,180062,11307987,130000,2004-03-15 00:00,F,1079308800.0,2004.0,319.0,31.0,18.0,21.0,3.0,48.0,154.0,44.0,51.506259,-0.239432,E00009276
1572,E18 1LE,540888,189986,21339391,600000,2016-08-22 00:00,T,1471820400.0,2016.0,298.0,39.0,37.0,30.0,5.0,30.0,135.0,22.0,51.591105,0.032485,E00018893
1573,AL6 0XH,524142,217206,1786668,71000,1997-08-29 00:00,F,872809200.0,1997.0,222.0,20.0,22.0,34.0,6.0,30.0,101.0,9.0,51.839922,-0.199577,E00121693
1574,N15 3HU,531845,189020,5093665,88000,1999-06-04 00:00,F,928450800.0,1999.0,272.0,33.0,15.0,31.0,1.0,23.0,133.0,36.0,51.584622,-0.09841,E00010260
1575,RH6 7AW,528087,143229,1880550,50500,1997-07-01 00:00,F,867711600.0,1997.0,256.0,55.0,41.0,45.0,2.0,32.0,56.0,25.0,51.173963,-0.169116,E00155959
1576,GU9 8UP,483303,145700,11506759,215000,2005-03-07 00:00,S,1110153600.0,2005.0,235.0,53.0,36.0,36.0,6.0,27.0,58.0,19.0,51.204447,-0.808983,E00157528
1577,ME5 0SN,575589,163948,10412465,110000,2004-03-05 00:00,T,1078444800.0,2004.0,183.0,77.0,36.0,19.0,8.0,14.0,17.0,12.0,51.347423,0.519557,E00081733
1578,NW4 3RU,522563,188445,4572233,118000,1999-04-26 00:00,F,925081200.0,1999.0,308.0,40.0,20.0,39.0,4.0,31.0,123.0,51.0,51.581628,-0.232508,E00001534
1579,SW2 2QS,531560,173544,13560398,281000,2006-08-17 00:00,F,1155769200.0,2006.0,414.0,34.0,28.0,39.0,4.0,37.0,230.0,42.0,51.445613,-0.108292,E00016006
1580,BR5 3JQ,547509,168960,1736718,70000,1996-09-27 00:00,S,843778800.0,1996.0,235.0,90.0,39.0,30.0,3.0,24.0,44.0,5.0,51.400486,0.118825,E00003541
1581,E16 3RH,541329,181309,5069243,79000,1999-02-19 00:00,T,919382400.0,1999.0,273.0,95.0,49.0,24.0,2.0,22.0,56.0,25.0,51.513327,0.035146,E00017783
1582,RM2 6EJ,553076,189945,12357491,465000,2005-10-03 00:00,D,1128294000.0,2005.0,266.0,52.0,42.0,52.0,4.0,31.0,82.0,3.0,51.587511,0.208026,E00011864
1583,SM6 7JJ,528496,166429,7295443,75000,2001-05-04 00:00,F,988930800.0,2001.0,330.0,21.0,41.0,41.0,3.0,61.0,143.0,20.0,51.382365,-0.154948,E00021078
1584,SM3 8NZ,524197,164221,18343718,299950,2013-07-01 00:00,T,1372633200.0,2013.0,268.0,37.0,43.0,49.0,5.0,26.0,96.0,12.0,51.363477,-0.217462,E00020715
1585,E17 4HL,538101,190814,10163563,195000,2004-03-25 00:00,T,1080172800.0,2004.0,326.0,65.0,47.0,44.0,6.0,28.0,87.0,49.0,51.599245,-0.007467,E00021856
1586,KT9 2HF,518443,163951,11732851,145000,2005-06-14 00:00,T,1118703600.0,2005.0,266.0,50.0,58.0,48.0,5.0,35.0,61.0,9.0,51.362287,-0.300146,E00014839
1587,E14 7DT,537128,181227,8662567,175000,2002-08-12 00:00,F,1029106800.0,2002.0,279.0,53.0,37.0,21.0,2.0,27.0,103.0,36.0,51.513368,-0.025153,E00167227
1588,HA1 2SG,515699,189059,17551012,154000,2011-12-21 00:00,T,1324425600.0,2011.0,380.0,54.0,27.0,37.0,12.0,24.0,160.0,66.0,51.588506,-0.331342,E00010672
1589,E14 6QP,537926,181671,2858237,25000,1998-03-09 00:00,F,889401600.0,1998.0,248.0,85.0,45.0,16.0,3.0,26.0,47.0,26.0,51.51713,-0.013575,E00021388
1590,EN3 6BW,535897,198817,5436655,105000,2000-02-10 00:00,T,950140800.0,2000.0,284.0,85.0,39.0,36.0,6.0,24.0,55.0,39.0,51.671696,-0.036164,E00007207
1591,CM2 6NU,573718,206695,14912577,213500,2007-04-27 00:00,S,1177628400.0,2007.0,303.0,38.0,37.0,57.0,14.0,51.0,98.0,8.0,51.732031,0.514203,E00109456
1592,SG9 0NW,540372,229767,7183434,151500,2001-06-29 00:00,S,993769200.0,2001.0,316.0,55.0,46.0,60.0,8.0,41.0,99.0,7.0,51.948692,0.041033,E00119172
1593,HA1 1LD,515481,188416,16537456,57500,2010-09-16 00:00,F,1284591600.0,2010.0,370.0,49.0,34.0,39.0,5.0,32.0,160.0,51.0,51.582772,-0.334698,E00010660
1594,SW7 5NL,526379,179197,14179831,1150000,2007-03-05 00:00,F,1173052800.0,2007.0,237.0,6.0,6.0,12.0,3.0,41.0,126.0,43.0,51.497588,-0.1809,E00014533
1595,SL1 8NJ,492086,184329,8331562,345000,2002-11-14 00:00,D,1037232000.0,2002.0,371.0,58.0,45.0,54.0,8.0,45.0,143.0,18.0,51.55022,-0.673201,E00089828
1596,LU4 8SW,505673,222225,11523661,137000,2005-05-09 00:00,T,1115593200.0,2005.0,324.0,93.0,47.0,43.0,4.0,36.0,60.0,41.0,51.888593,-0.465928,E00079458
1597,SM1 4RW,526431,164092,21546488,670000,2016-03-18 00:00,O,1458259200.0,2016.0,216.0,20.0,28.0,28.0,4.0,21.0,91.0,24.0,51.36187,-0.185449,E00020828
1598,E17 4HS,537877,191131,4254253,95000,1999-03-15 00:00,T,921456000.0,1999.0,314.0,54.0,57.0,67.0,9.0,37.0,76.0,14.0,51.602149,-0.010574,E00021852
1599,W14 0DT,523764,179434,20448087,2900000,2015-02-27 00:00,T,1424995200.0,2015.0,246.0,12.0,12.0,18.0,2.0,20.0,154.0,28.0,51.500294,-0.218353,E00009237
1600,ME7 1DJ,577325,168735,18696852,100000,2013-08-30 00:00,T,1377817200.0,2013.0,227.0,65.0,33.0,38.0,7.0,25.0,35.0,24.0,51.390232,0.547409,E00081043
1601,SM4 4PU,523871,166590,9364572,200000,2003-11-12 00:00,T,1068595200.0,2003.0,310.0,62.0,57.0,59.0,15.0,30.0,66.0,21.0,51.384848,-0.221302,E00017308
1602,UB7 7LQ,506152,179632,17257010,249950,2011-04-08 00:00,S,1302217200.0,2011.0,258.0,42.0,31.0,40.0,11.0,29.0,83.0,22.0,51.505661,-0.471934,E00012592
1603,KT8 1TH,513652,169085,18016014,310000,2012-01-23 00:00,T,1327276800.0,2012.0,224.0,28.0,30.0,27.0,11.0,27.0,86.0,15.0,51.4094,-0.367304,E00154714
1604,N20 0BL,527301,193564,5576671,97000,2000-11-30 00:00,F,975542400.0,2000.0,302.0,46.0,26.0,52.0,11.0,32.0,103.0,32.0,51.626484,-0.162399,E00001319
1605,W11 4SN,523962,180040,11747772,422000,2005-09-13 00:00,F,1126566000.0,2005.0,237.0,11.0,8.0,11.0,1.0,23.0,160.0,23.0,51.505706,-0.215303,E00014430
1606,EN9 2HH,538942,205623,3509605,139000,1998-02-12 00:00,S,887241600.0,1998.0,257.0,65.0,40.0,54.0,11.0,19.0,58.0,10.0,51.732108,0.010551,E00110696
1607,EN9 3YU,538362,199541,21802186,300000,2016-01-06 00:00,T,1452038400.0,2016.0,327.0,59.0,66.0,71.0,8.0,30.0,71.0,22.0,51.6776,-0.000254,E00110837
1608,NW3 5ED,526694,184166,301730,175000,1995-10-17 00:00,F,813884400.0,1995.0,222.0,10.0,3.0,8.0,0.0,16.0,146.0,39.0,51.54218,-0.174464,E00004808
1609,AL1 1TN,515993,206065,13447437,245000,2006-09-11 00:00,T,1157929200.0,2006.0,323.0,40.0,28.0,28.0,11.0,29.0,177.0,10.0,51.741294,-0.321446,E00120267
1610,SL6 6LG,487749,181612,7093693,222000,2001-12-13 00:00,T,1008201600.0,2001.0,199.0,14.0,15.0,18.0,1.0,24.0,113.0,14.0,51.52664,-0.736507,E00083452
1611,SG1 3HP,523032,225047,21576258,175000,2016-04-21 00:00,F,1461193200.0,2016.0,320.0,56.0,49.0,49.0,12.0,35.0,108.0,11.0,51.910378,-0.212811,E00120746
1612,ME3 8SF,578090,175279,10520577,375000,2004-10-22 00:00,D,1098399600.0,2004.0,280.0,46.0,33.0,59.0,26.0,34.0,68.0,14.0,51.448519,0.561448,E00081246
1613,SG4 7JE,521634,227325,5984348,240000,2000-10-27 00:00,D,972601200.0,2000.0,364.0,75.0,56.0,59.0,11.0,41.0,106.0,16.0,51.931164,-0.232277,E00119858
1614,TN1 2RN,558898,140191,13224024,164000,2006-01-06 00:00,T,1136505600.0,2006.0,200.0,67.0,21.0,26.0,4.0,21.0,51.0,10.0,51.138944,0.269941,E00172110
1615,KT5 8BW,518766,168111,20102636,750000,2015-09-03 00:00,T,1441234800.0,2015.0,167.0,11.0,9.0,19.0,5.0,26.0,90.0,7.0,51.399608,-0.29412,E00015043
1616,DA1 1XD,555371,174305,1802430,85000,1997-11-17 00:00,S,879724800.0,1997.0,226.0,58.0,38.0,42.0,14.0,23.0,44.0,7.0,51.446425,0.2344,E00122660
1617,DA1 1XD,555371,174305,5745738,95000,2000-09-28 00:00,S,970095600.0,2000.0,226.0,58.0,38.0,42.0,14.0,23.0,44.0,7.0,51.446425,0.2344,E00122660
1618,ME2 1LH,571157,166930,5521116,310000,2000-12-12 00:00,D,976579200.0,2000.0,241.0,55.0,43.0,36.0,18.0,26.0,52.0,11.0,51.375626,0.457805,E00081022
1619,EN7 6BG,534288,204039,14249034,360500,2007-12-12 00:00,D,1197417600.0,2007.0,337.0,52.0,63.0,86.0,21.0,44.0,60.0,11.0,51.719007,-0.057409,E00118422
1620,RM1 1EQ,550762,189263,14249639,200000,2007-05-18 00:00,F,1179442800.0,2007.0,342.0,58.0,60.0,53.0,9.0,42.0,106.0,14.0,51.582066,0.174534,E00011215
1621,E17 4LR,537609,190844,11413923,250000,2005-12-12 00:00,T,1134345600.0,2005.0,293.0,65.0,42.0,33.0,6.0,29.0,76.0,42.0,51.599635,-0.014554,E00021859
1622,CR6 9EW,536683,159481,6112421,159000,2000-12-20 00:00,S,977270400.0,2000.0,243.0,38.0,50.0,37.0,13.0,38.0,57.0,10.0,51.318025,-0.040026,E00157317
1623,UB9 5JB,503662,187923,16139590,382000,2009-06-01 00:00,S,1243810800.0,2009.0,250.0,61.0,25.0,39.0,15.0,31.0,67.0,12.0,51.580645,-0.505344,E00089868
1624,ME5 7EA,576623,167368,1487673,24000,1996-07-26 00:00,T,838335600.0,1996.0,267.0,53.0,46.0,50.0,6.0,23.0,50.0,39.0,51.377888,0.536477,E00081226
1625,SE5 7RQ,533259,177019,7097556,73000,2001-05-16 00:00,F,989967600.0,2001.0,199.0,32.0,16.0,19.0,1.0,19.0,93.0,19.0,51.47648,-0.082563,E00019712
1626,SM6 9BE,529141,163711,13000800,125000,2006-07-10 00:00,F,1152486000.0,2006.0,228.0,45.0,27.0,36.0,3.0,20.0,78.0,19.0,51.357792,-0.146671,E00021046
1627,ME2 2HR,572362,168712,609434,20000,1995-09-13 00:00,T,810946800.0,1995.0,249.0,66.0,44.0,62.0,15.0,27.0,27.0,8.0,51.391261,0.47595,E00081647
1628,WD3 3LU,507487,196343,8605043,129950,2002-06-06 00:00,S,1023318000.0,2002.0,210.0,21.0,27.0,37.0,8.0,29.0,79.0,9.0,51.655616,-0.447525,E00120976
1629,KT3 5ER,520768,167508,368224,121000,1995-04-28 00:00,S,799023600.0,1995.0,294.0,42.0,30.0,47.0,13.0,24.0,111.0,27.0,51.393766,-0.26556,E00015030
1630,CR7 8JZ,532859,169311,13940600,168000,2007-06-20 00:00,T,1182294000.0,2007.0,190.0,20.0,22.0,34.0,2.0,24.0,71.0,17.0,51.40727,-0.091197,E00005753
1631,TW5 0JW,512629,177252,15547659,330000,2008-05-30 00:00,S,1212102000.0,2008.0,313.0,52.0,35.0,39.0,4.0,27.0,100.0,56.0,51.483017,-0.379395,E00013035
1632,NW2 7DW,522228,186218,7596889,142000,2002-08-05 00:00,F,1028502000.0,2002.0,386.0,45.0,36.0,28.0,4.0,41.0,159.0,73.0,51.561583,-0.238378,E00002424
1633,NW2 7DW,522228,186218,8240108,249000,2002-12-20 00:00,F,1040342400.0,2002.0,386.0,45.0,36.0,28.0,4.0,41.0,159.0,73.0,51.561583,-0.238378,E00002424
1634,HA2 7BA,513928,188339,2114199,36500,1997-07-31 00:00,F,870303600.0,1997.0,267.0,41.0,20.0,38.0,4.0,34.0,89.0,41.0,51.582396,-0.357128,E00011174
1635,E12 5PQ,542970,185490,10819726,149500,2004-03-12 00:00,T,1079049600.0,2004.0,339.0,66.0,65.0,43.0,1.0,37.0,71.0,56.0,51.550184,0.060576,E00018076
1636,IG8 7NF,541424,192309,4101312,105000,1999-03-02 00:00,T,920332800.0,1999.0,289.0,53.0,47.0,32.0,9.0,42.0,92.0,14.0,51.611855,0.041082,E00018417
1637,CM2 0DN,571026,206288,12355989,172500,2005-11-10 00:00,T,1131580800.0,2005.0,146.0,9.0,14.0,18.0,3.0,27.0,71.0,4.0,51.729202,0.475046,E00170981
1638,HA2 0PR,514244,186888,14970443,250000,2007-04-02 00:00,T,1175468400.0,2007.0,236.0,59.0,39.0,32.0,3.0,18.0,58.0,27.0,51.569309,-0.353068,E00010706
1639,E14 9QD,537888,179323,2496214,85500,1997-12-05 00:00,F,881280000.0,1997.0,235.0,40.0,20.0,14.0,0.0,8.0,132.0,21.0,51.49584,-0.014933,E00167110
1640,UB1 2AH,512643,180643,21270471,263000,2016-08-25 00:00,F,1472079600.0,2016.0,334.0,72.0,35.0,45.0,3.0,41.0,83.0,55.0,51.513493,-0.378112,E00006086
1641,HA2 6LH,514117,190131,666892,48500,1995-09-15 00:00,F,811119600.0,1995.0,319.0,44.0,44.0,47.0,6.0,26.0,133.0,19.0,51.598472,-0.353819,E00010814
1642,CR0 6XG,533955,165873,10661104,140000,2004-04-01 00:00,F,1080774000.0,2004.0,237.0,56.0,29.0,29.0,3.0,19.0,82.0,19.0,51.376116,-0.076745,E00004899
1643,IG2 6AA,544409,188052,17770618,250000,2012-11-16 00:00,T,1353024000.0,2012.0,287.0,41.0,41.0,37.0,2.0,36.0,96.0,34.0,51.572847,0.082411,E00018890
1644,HP5 3LZ,497272,202359,13450505,395000,2006-12-08 00:00,D,1165536000.0,2006.0,279.0,51.0,28.0,46.0,16.0,21.0,100.0,17.0,51.711541,-0.593524,E00089672
1645,SE1 0JP,532037,179686,15874379,472500,2009-11-18 00:00,F,1258502400.0,2009.0,249.0,14.0,10.0,10.0,0.0,17.0,182.0,16.0,51.500691,-0.099327,E00166635
1646,GU1 3LJ,500626,149664,3868774,99995,1998-12-01 00:00,F,912470400.0,1998.0,228.0,9.0,8.0,36.0,1.0,27.0,139.0,8.0,51.237349,-0.560058,E00155353
1647,HA1 1RR,514850,188531,6591173,270000,2001-03-30 00:00,S,985906800.0,2001.0,346.0,26.0,32.0,41.0,6.0,43.0,160.0,38.0,51.583943,-0.343749,E00010681
1648,DA5 3PX,548193,173843,16243282,285000,2009-12-22 00:00,S,1261440000.0,2009.0,277.0,65.0,26.0,48.0,20.0,25.0,75.0,18.0,51.444195,0.131007,E00001726
1649,AL1 2PY,514241,205740,11262043,360000,2004-06-02 00:00,D,1086130800.0,2004.0,369.0,83.0,27.0,41.0,12.0,39.0,146.0,21.0,51.738623,-0.346848,E00120549
1650,TW4 6AN,511967,175339,10672736,248000,2004-09-08 00:00,T,1094598000.0,2004.0,523.0,94.0,72.0,38.0,7.0,69.0,182.0,61.0,51.465955,-0.38953,E00013229
1651,W12 9HP,522433,179995,3444790,127000,1998-12-11 00:00,F,913334400.0,1998.0,202.0,16.0,5.0,23.0,4.0,20.0,116.0,18.0,51.505589,-0.237297,E00009272
1652,SS7 3EN,577971,188581,14886103,225000,2007-08-06 00:00,S,1186354800.0,2007.0,250.0,61.0,38.0,42.0,14.0,36.0,38.0,21.0,51.568013,0.566501,E00109360
1653,KT2 5TQ,518446,170383,10473345,520000,2004-10-15 00:00,D,1097794800.0,2004.0,284.0,17.0,17.0,28.0,5.0,23.0,188.0,6.0,51.419822,-0.297754,E00014783
1654,NW1 8LN,528075,184030,11716540,725000,2005-10-28 00:00,F,1130454000.0,2005.0,207.0,22.0,13.0,23.0,1.0,12.0,125.0,11.0,51.540647,-0.154625,E00004233
1655,HA3 5LR,514637,190155,5573831,147500,2000-07-28 00:00,T,964738800.0,2000.0,338.0,79.0,52.0,57.0,6.0,39.0,74.0,31.0,51.598565,-0.346336,E00011161
1656,UB1 2XN,513241,182181,3736028,82500,1998-09-04 00:00,T,904863600.0,1998.0,286.0,51.0,38.0,39.0,2.0,30.0,73.0,53.0,51.526941,-0.36874,E00006470
1657,WD6 5QG,519066,198269,7045472,165000,2001-08-16 00:00,T,997916400.0,2001.0,253.0,47.0,35.0,48.0,11.0,33.0,66.0,13.0,51.670587,-0.27962,E00119539
1658,N11 3NR,528389,191642,760225,37000,1995-06-02 00:00,F,802047600.0,1995.0,178.0,18.0,18.0,15.0,3.0,25.0,58.0,41.0,51.608954,-0.147278,E00000790
1659,CR2 8SR,536102,162240,13261596,246000,2006-02-17 00:00,T,1140134400.0,2006.0,314.0,67.0,54.0,57.0,13.0,51.0,62.0,10.0,51.342958,-0.047305,E00005577
1660,ME1 3ER,573902,167808,5123854,65500,2000-08-17 00:00,F,966466800.0,2000.0,249.0,54.0,20.0,31.0,8.0,33.0,92.0,11.0,51.382679,0.497635,E00081547
1661,EN6 2AP,524807,201077,15121889,455000,2008-05-21 00:00,S,1211324400.0,2008.0,222.0,53.0,22.0,27.0,5.0,22.0,76.0,17.0,51.694577,-0.195642,E00119705
1662,UB7 8LF,506506,180807,6952896,128500,2001-09-07 00:00,T,999817200.0,2001.0,275.0,95.0,45.0,39.0,6.0,21.0,50.0,19.0,51.516147,-0.466467,E00012690
1663,SM7 2FA,526292,158092,13217687,189952,2006-07-07 00:00,F,1152226800.0,2006.0,451.0,62.0,55.0,68.0,20.0,67.0,163.0,16.0,51.307793,-0.189276,E00156019
1664,CR8 2DQ,531684,160797,13222157,237000,2006-08-11 00:00,T,1155250800.0,2006.0,362.0,37.0,35.0,67.0,10.0,41.0,155.0,17.0,51.33103,-0.111232,E00005477
1665,CR3 0BD,534042,158142,18091220,153500,2012-08-21 00:00,F,1345503600.0,2012.0,258.0,42.0,49.0,42.0,3.0,38.0,74.0,10.0,51.30662,-0.078404,E00157350
1666,SM7 3PG,527763,159292,1935594,100000,1997-08-22 00:00,S,872204400.0,1997.0,301.0,40.0,48.0,61.0,12.0,40.0,94.0,6.0,51.318398,-0.168021,E00155894
1667,KT5 9QJ,520365,166149,21122228,375000,2016-03-24 00:00,T,1458777600.0,2016.0,282.0,54.0,47.0,38.0,10.0,32.0,78.0,23.0,51.381638,-0.27181,E00014688
1668,TW9 4EQ,519596,176667,16375129,194000,2010-01-15 00:00,F,1263513600.0,2010.0,181.0,34.0,35.0,19.0,2.0,14.0,66.0,11.0,51.476331,-0.279321,E00019347
1669,CM4 9DG,568872,198907,20208994,550000,2015-09-24 00:00,D,1443049200.0,2015.0,273.0,53.0,36.0,60.0,10.0,33.0,75.0,6.0,51.663542,0.44033,E00109750
1670,NW9 6EU,521975,189240,4496858,100000,1999-11-19 00:00,F,942969600.0,1999.0,197.0,23.0,29.0,28.0,3.0,14.0,75.0,25.0,51.588819,-0.240717,E00000762
1671,AL2 2AZ,514176,203122,20019729,300000,2014-12-05 00:00,D,1417737600.0,2014.0,270.0,39.0,30.0,44.0,19.0,35.0,89.0,14.0,51.715322,-0.348522,E00120448
1672,WD3 1LQ,507254,193852,1476935,201000,1996-12-09 00:00,D,850089600.0,1996.0,243.0,14.0,17.0,39.0,12.0,30.0,127.0,4.0,51.633264,-0.451713,E00121112
1673,E14 8LD,537258,179885,13398298,150000,2006-06-13 00:00,F,1150153200.0,2006.0,238.0,52.0,28.0,20.0,2.0,31.0,84.0,21.0,51.501288,-0.023874,E00167160
1674,BR4 9AT,539203,165953,15452917,410000,2008-01-11 00:00,S,1200009600.0,2008.0,360.0,60.0,66.0,49.0,13.0,47.0,110.0,15.0,51.375574,-0.00136,E00004083
1675,RH6 9QU,531127,143077,748341,112000,1995-09-29 00:00,D,812329200.0,1995.0,215.0,23.0,34.0,38.0,7.0,38.0,64.0,11.0,51.171909,-0.125709,E00157134
1676,RH7 6JL,536242,145538,16580493,288000,2010-01-27 00:00,S,1264550400.0,2010.0,206.0,39.0,31.0,43.0,5.0,34.0,42.0,12.0,51.192822,-0.051656,E00157182
1677,CR4 2DS,528275,170256,69261,15000,1995-06-09 00:00,F,802652400.0,1995.0,289.0,58.0,27.0,31.0,6.0,29.0,82.0,56.0,51.416817,-0.156725,E00017170
1678,HP1 2TN,503354,207721,7712553,104000,2002-10-01 00:00,S,1033426800.0,2002.0,216.0,21.0,36.0,31.0,4.0,29.0,84.0,11.0,51.758648,-0.503893,E00119002
1679,LU3 3TJ,505920,226008,1493325,37000,1996-09-09 00:00,S,842223600.0,1996.0,181.0,40.0,35.0,34.0,2.0,17.0,38.0,15.0,51.922537,-0.461194,E00079738
1680,LU3 3TJ,505920,226008,7950077,70000,2002-05-03 00:00,T,1020380400.0,2002.0,181.0,40.0,35.0,34.0,2.0,17.0,38.0,15.0,51.922537,-0.461194,E00079738
1681,CR0 7JJ,534655,166116,19162874,485000,2014-03-28 00:00,T,1395964800.0,2014.0,289.0,53.0,42.0,45.0,14.0,43.0,83.0,9.0,51.378135,-0.066602,E00004914
1682,NW5 2HG,529023,185488,5558261,175000,2000-12-08 00:00,F,976233600.0,2000.0,198.0,19.0,10.0,21.0,1.0,10.0,126.0,11.0,51.553533,-0.140414,E00004581
1683,GU7 3HU,497916,144681,17040893,232500,2011-05-27 00:00,F,1306450800.0,2011.0,279.0,30.0,26.0,37.0,4.0,34.0,130.0,18.0,51.192918,-0.600169,E00157646
1684,N14 6PS,529755,194322,5456679,135000,2000-08-29 00:00,F,967503600.0,2000.0,314.0,41.0,28.0,41.0,2.0,27.0,140.0,35.0,51.63233,-0.126587,E00007573
1685,SE1 8LD,531613,179911,13376500,249950,2006-12-06 00:00,F,1165363200.0,2006.0,263.0,10.0,10.0,15.0,2.0,20.0,191.0,15.0,51.502992,-0.105229,E00019793
1686,SS7 5EA,577126,186863,14352240,175000,2007-12-20 00:00,T,1198108800.0,2007.0,250.0,98.0,39.0,37.0,11.0,25.0,33.0,7.0,51.552847,0.553457,E00109331
1687,KT9 2AP,518864,163898,14920409,185750,2007-07-06 00:00,F,1183676400.0,2007.0,262.0,52.0,42.0,41.0,14.0,27.0,77.0,9.0,51.361723,-0.29412,E00014847
1688,AL3 7HZ,509905,212381,4354680,72000,1999-01-15 00:00,T,916358400.0,1999.0,261.0,68.0,43.0,48.0,9.0,12.0,72.0,9.0,51.799248,-0.4075,E00120470
1689,SL5 9TT,494226,166362,7532112,825000,2002-09-19 00:00,D,1032390000.0,2002.0,281.0,22.0,26.0,38.0,4.0,34.0,137.0,20.0,51.388488,-0.647185,E00083836
1690,GU2 7NR,498905,149564,21078065,462000,2016-06-27 00:00,S,1466982000.0,2016.0,316.0,22.0,23.0,21.0,5.0,74.0,155.0,16.0,51.236696,-0.584673,E00155317
1691,UB4 8QA,508440,183079,18899901,240000,2013-06-14 00:00,T,1371164400.0,2013.0,262.0,56.0,42.0,44.0,9.0,34.0,61.0,16.0,51.5362,-0.437908,E00012104
1692,CR2 0LN,533841,162251,18377445,565000,2013-06-21 00:00,D,1371769200.0,2013.0,300.0,25.0,33.0,44.0,4.0,49.0,136.0,9.0,51.343594,-0.079744,E00005509
1693,TW3 4JU,513169,176654,13225487,133000,2006-12-11 00:00,F,1165795200.0,2006.0,295.0,67.0,32.0,37.0,3.0,17.0,97.0,42.0,51.477535,-0.371813,E00013052
1694,SM6 0PR,529030,163539,18796788,186000,2013-07-04 00:00,F,1372892400.0,2013.0,178.0,60.0,13.0,25.0,7.0,24.0,37.0,12.0,51.356271,-0.148313,E00021048
1695,UB4 8QW,509662,182185,16192472,190000,2009-06-29 00:00,T,1246230000.0,2009.0,245.0,62.0,42.0,38.0,8.0,23.0,46.0,26.0,51.527929,-0.420588,E00012094
